Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2006,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,422519,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,436293,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,436559,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,419153,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,420971,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,397513,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,381912,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,339651,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,322756,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,295882,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,342677,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,320463,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,292721,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,260268,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,211758,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,243574,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,251078,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,232787,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,230934,nzd,NZD thousands,
2000,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,384912,nzd,NZD thousands,
2001,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,388376,nzd,NZD thousands,
2002,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,358572,nzd,NZD thousands,
2003,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,361898,nzd,NZD thousands,
2004,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,360012,nzd,NZD thousands,
2005,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,361155,nzd,NZD thousands,
2006,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,398741,nzd,NZD thousands,
2007,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,411281,nzd,NZD thousands,
2008,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,410632,nzd,NZD thousands,
2009,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,396580,nzd,NZD thousands,
2010,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,397787,nzd,NZD thousands,
2011,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,372335,nzd,NZD thousands,
2012,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,357851,nzd,NZD thousands,
2013,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,320168,nzd,NZD thousands,
2014,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,304806,nzd,NZD thousands,
2015,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,277525,nzd,NZD thousands,
2016,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,327398,nzd,NZD thousands,
2017,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,304521,nzd,NZD thousands,
2018,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,276679,nzd,NZD thousands,
2019,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,246566,nzd,NZD thousands,
2020,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,201575,nzd,NZD thousands,
2021,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,229303,nzd,NZD thousands,
2022,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,230909,nzd,NZD thousands,
2023,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,220614,nzd,NZD thousands,
2024,Imports (value for duty),"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",HS49,49,219591,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Silk,HS50,50,3976,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Silk,HS50,50,5173,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Silk,HS50,50,4223,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Silk,HS50,50,4207,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Silk,HS50,50,5430,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Silk,HS50,50,6980,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Silk,HS50,50,7445,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Silk,HS50,50,6384,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Silk,HS50,50,5593,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Silk,HS50,50,5082,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Silk,HS50,50,5074,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Silk,HS50,50,4710,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Silk,HS50,50,3964,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Silk,HS50,50,3240,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Silk,HS50,50,3538,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Silk,HS50,50,4035,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Silk,HS50,50,3550,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Silk,HS50,50,2674,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Silk,HS50,50,3714,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Silk,HS50,50,3261,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Silk,HS50,50,2441,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Silk,HS50,50,3089,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Silk,HS50,50,2276,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Silk,HS50,50,2106,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Silk,HS50,50,1972,nzd,NZD thousands,
2000,Imports (value for duty),Silk,HS50,50,3755,nzd,NZD thousands,
2001,Imports (value for duty),Silk,HS50,50,4853,nzd,NZD thousands,
2002,Imports (value for duty),Silk,HS50,50,3979,nzd,NZD thousands,
2003,Imports (value for duty),Silk,HS50,50,3965,nzd,NZD thousands,
2004,Imports (value for duty),Silk,HS50,50,5113,nzd,NZD thousands,
2005,Imports (value for duty),Silk,HS50,50,6594,nzd,NZD thousands,
2006,Imports (value for duty),Silk,HS50,50,7013,nzd,NZD thousands,
2007,Imports (value for duty),Silk,HS50,50,6054,nzd,NZD thousands,
2008,Imports (value for duty),Silk,HS50,50,5257,nzd,NZD thousands,
2009,Imports (value for duty),Silk,HS50,50,4846,nzd,NZD thousands,
2010,Imports (value for duty),Silk,HS50,50,4821,nzd,NZD thousands,
2011,Imports (value for duty),Silk,HS50,50,4473,nzd,NZD thousands,
2012,Imports (value for duty),Silk,HS50,50,3764,nzd,NZD thousands,
2013,Imports (value for duty),Silk,HS50,50,3074,nzd,NZD thousands,
2014,Imports (value for duty),Silk,HS50,50,3351,nzd,NZD thousands,
2015,Imports (value for duty),Silk,HS50,50,3839,nzd,NZD thousands,
2016,Imports (value for duty),Silk,HS50,50,3387,nzd,NZD thousands,
2017,Imports (value for duty),Silk,HS50,50,2543,nzd,NZD thousands,
2018,Imports (value for duty),Silk,HS50,50,3561,nzd,NZD thousands,
2019,Imports (value for duty),Silk,HS50,50,3097,nzd,NZD thousands,
2020,Imports (value for duty),Silk,HS50,50,2309,nzd,NZD thousands,
2021,Imports (value for duty),Silk,HS50,50,2931,nzd,NZD thousands,
2022,Imports (value for duty),Silk,HS50,50,2132,nzd,NZD thousands,
2023,Imports (value for duty),Silk,HS50,50,2022,nzd,NZD thousands,
2024,Imports (value for duty),Silk,HS50,50,1906,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",HS51,51,47212,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",HS51,51,44054,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",HS51,51,45027,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",HS51,51,51064,nzd,NZD thousands,
